comp_ref,Compound,smiles,IP,EA,HOMO,LUMO,Dipole,Polarizability,Egap,Electronegativity,Chemical hardness,Global softness,Electrophilicity,deltaN,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Symmetric atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method,IE
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.00001,303,0.5,1,HCl,PDP,81.1
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0001,303,0.5,1,HCl,PDP,90.4
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.001,303,0.5,1,HCl,PDP,92
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.000001,303,0.5,1,HCl,EIS,82.1
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.00001,303,0.5,1,HCl,EIS,86
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0001,303,0.5,1,HCl,EIS,91
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.001,303,0.5,1,HCl,EIS,91.5
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.001,313,0.5,1,HCl,PDP,84.3
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.001,323,0.5,1,HCl,PDP,83.9
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,313.312,1.1803,-4.14,7,2,235.34,0.31163,88.34,1,23,7,0,7,0,4,3,12,5,0,3,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0.001,333,0.5,1,HCl,PDP,76.2
comp_306,"2-(2,3-dimethoxyphenyl)-6-nitro-1,4-dihydroquinoxaline",COc3cccc(c2c[nH]c1cc(N(=O)=O)ccc1[nH]2)c3OC,4.705937137,2.710526184,-4.705937137,-2.710526184,16.9154,438.64,1.995410953,3.708231661,0.997705477,1.0022998,6.89130328,-1.649669374,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,303,0.5,0.5,HCl,EIS,92
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,303,0.5,0.5,HCl,EIS,94
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,303,0.5,0.5,HCl,EIS,95
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,303,0.5,0.5,HCl,EIS,96
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,303,0.5,0.5,HCl,PDP,92.9
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,303,0.5,0.5,HCl,PDP,93.4
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,303,0.5,0.5,HCl,PDP,94.4
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,303,0.5,0.5,HCl,PDP,95.3
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,303,6,0.5,HCl,WL,92.51
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,303,6,0.5,HCl,WL,94.48
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,303,6,0.5,HCl,WL,95.79
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,303,6,0.5,HCl,WL,96.14
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,313,6,0.5,HCl,WL,90.5
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,313,6,0.5,HCl,WL,92.49
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,313,6,0.5,HCl,WL,93.85
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,313,6,0.5,HCl,WL,94.17
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,323,6,0.5,HCl,WL,88.35
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,323,6,0.5,HCl,WL,90.38
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,323,6,0.5,HCl,WL,91.71
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,323,6,0.5,HCl,WL,92.09
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,333,6,0.5,HCl,WL,86.3
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,333,6,0.5,HCl,WL,88.59
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,333,6,0.5,HCl,WL,90.06
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,325.775,1.998,-3.541,6,1,230.22,0.37217,101.81,1,21,8,0,8,1,1,2,6,4,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,333,6,0.5,HCl,WL,90.16
comp_307,"2-chloro-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) propanamide",CC(Cl)C(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.776433072,2.67079756,-5.776433072,-2.67079756,14.4542,315.67,3.105635512,4.223615316,1.552817756,0.643990575,5.744050217,-0.893982785,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,303,0.5,0.5,HCl,EIS,87
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,303,0.5,0.5,HCl,EIS,89
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,303,0.5,0.5,HCl,EIS,91
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,303,0.5,0.5,HCl,EIS,92
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,303,0.5,0.5,HCl,PDP,87.3
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,303,0.5,0.5,HCl,PDP,88.4
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,303,0.5,0.5,HCl,PDP,89.8
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,303,0.5,0.5,HCl,PDP,90.1
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,303,6,0.5,HCl,WL,87.84
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0006,303,6,0.5,HCl,WL,90.03
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0008,303,6,0.5,HCl,WL,92.04
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.001,303,6,0.5,HCl,WL,94.03
comp_308,"2-methoxy-N-(1-methyl-2,4-dioxo-1,2,3,4-tetrahydroquinazoline-3-carbonothioyl) acetamide",COCC(=O)NC(=S)n2c(=O)c1ccccc1n(C)c2=O,5.643641507,2.585081693,-5.643641507,-2.585081693,14.3808,305.21,3.058559814,4.1143616,1.529279907,0.65390253,5.534621655,-0.943463125,307.329,0.8635,-2.565,7,1,226.06,0.42325,111.04,1,21,8,0,8,0,2,2,6,5,0,2,1,1,0,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0.0004,313,6,0.5,HCl,WL,86.12
