comp_ref,Compound,smiles,IE,IP,EA,HL,Dipole,HOMO,LUMO,Electronegativity,Chemical hardness,Global softness,Electrophilicity,Number of e- transferred,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Total Molweight 2,cLogP 2,cLogS 2,H-Acceptors 2,H-Donors 2,Total Surface Area 2,Relative PSA 2,Polar Surface Area 2,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Symmetric atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method
comp_252,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-
1-vinyl-1H-benzo[d]imidazole",C=Cn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,89,8.647469,0.472921,8.174547,6.569731,-8.647469,-0.472921,4.560195,4.087274,0.244661846,2.543917834,-0.298463597,371.46,2.2858,-2.884,6,0,284.4,0.25151,85.45,371.46,2.2858,-2.884,6,0,284.4,0.25151,85.45,1,26,7,0,7,1,6,3,15,8,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,313,0.5,1,HCl,PDP
comp_252,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-
1-vinyl-1H-benzo[d]imidazole",C=Cn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,86,8.647469,0.472921,8.174547,6.569731,-8.647469,-0.472921,4.560195,4.087274,0.244661846,2.543917834,-0.298463597,371.46,2.2858,-2.884,6,0,284.4,0.25151,85.45,371.46,2.2858,-2.884,6,0,284.4,0.25151,85.45,1,26,7,0,7,1,6,3,15,8,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,323,0.5,1,HCl,PDP
comp_252,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-
1-vinyl-1H-benzo[d]imidazole",C=Cn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,78,8.647469,0.472921,8.174547,6.569731,-8.647469,-0.472921,4.560195,4.087274,0.244661846,2.543917834,-0.298463597,371.46,2.2858,-2.884,6,0,284.4,0.25151,85.45,371.46,2.2858,-2.884,6,0,284.4,0.25151,85.45,1,26,7,0,7,1,6,3,15,8,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,333,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,79,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,6,1,HCl,WL
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,83,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,6,1,HCl,WL
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,91,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,6,1,HCl,WL
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,93,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,303,6,1,HCl,WL
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,81,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,86,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,93,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,95,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,303,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,83,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.000001,303,0.5,1,HCl,EIS
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,87,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.00001,303,0.5,1,HCl,EIS
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,95,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.0001,303,0.5,1,HCl,EIS
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,97,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,303,0.5,1,HCl,EIS
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,92,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,313,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,90,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,323,0.5,1,HCl,PDP
comp_253,"6-Methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl))sulfinyl)-1-(prop-2-yn-1-yl)-1H-benzimidazole",C#CCn3c(S(=O)Cc1ncc(C)c(OC)c1C)nc2ccc(OC)cc23,87,8.456999,0.340384,8.116615,5.056647,-8.456999,-0.340384,4.3986915,4.0583075,0.246408139,2.38381233,-0.320491794,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,383.471,2.1017,-2.713,6,0,297.43,0.24049,85.45,1,27,7,0,7,1,6,3,15,9,0,3,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,3,1,0,0.001,333,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,85,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.000001,303,6,1,HCl,WL
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,89,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.00001,303,6,1,HCl,WL
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,92,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.0001,303,6,1,HCl,WL
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,94,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.001,303,6,1,HCl,WL
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,90,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.000001,303,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,93,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.00001,303,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,96,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.0001,303,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,97,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.001,303,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,91,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.000001,303,0.5,1,HCl,EIS
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,93,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.00001,303,0.5,1,HCl,EIS
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,97,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.0001,303,0.5,1,HCl,EIS
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,98,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.001,303,0.5,1,HCl,EIS
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,93,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.001,313,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,92,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.001,323,0.5,1,HCl,PDP
comp_254,"6-methoxy-2-(((4-methoxy-3,5-dimethylpyridin-2-yl)methyl)sulfinyl)-1-(phenacyl)-1-H-benzimidazole",COc4ccc3nc(S(=O)Cc1ncc(C)c(OC)c1C)n(CC(=O)c2ccccc2)c3c4,90,8.500811,0.432615,8.068195,5.189191,-8.500811,-0.432615,4.466713,4.034098,0.247886888,2.472860727,-0.313984316,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,463.557,3.0344,-3.705,7,0,351.13,0.24085,102.52,1,33,8,0,8,1,8,4,21,9,2,4,2,2,0,0,4,0,0,2,0,0,2,0,0,0,0,3,1,0,0.001,333,0.5,1,HCl,PDP
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,89,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.005,303,10,1,HCl,WL
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,77,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.001,303,10,1,HCl,WL
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,70,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.0005,303,10,1,HCl,WL
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,58,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.0001,303,10,1,HCl,WL
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,88,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.005,303,0.5,1,HCl,EIS
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,76,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.001,303,0.5,1,HCl,EIS
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,69,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.0005,303,0.5,1,HCl,EIS
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,57,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.0001,303,0.5,1,HCl,EIS
comp_255,"2,3-dihydrobenzo[4,5]imidazo[2,1-b]thiazole",c1ccc3c(c1)nc2SCCn23,89,8.61003,0.35656,8.25347,5.226782,-8.61003,-0.35656,4.483295,4.126735,0.24232232,2.435331328,-0.304926897,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,176.243,1.88,-1.89,2,0,127.33,0.27747,43.12,1,12,3,0,3,0,0,3,9,3,0,3,1,2,1,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,0.005,303,0.5,1,HCl,PDP
